donor_id,age_group,location,donor_type,donation_count,total_donations,average_donation,campaign_count,days_since_last_donation,days_since_first_donation,avg_days_between_donations,donations_last_30_days,revenue_last_30_days,donations_last_90_days,revenue_last_90_days,donations_last_365_days,revenue_last_365_days,donor_tenure_days,frequency_velocity_365d,monetary_velocity_365d,short_term_momentum,recency_tenure_ratio
DNR-00756,55-64,FL,Individual,4.0,205.99,51.4975,4.0,4.0,69.0,21.666666666666668,2.0,167.75,4.0,205.98999999999998,4.0,205.98999999999998,90,1.0,0.9999999999999999,3.2,0.044444444444444446
DNR-00757,25-34,OH,Individual,4.0,480.09999999999997,120.02499999999999,4.0,276.0,596.0,106.66666666666667,0.0,0.0,0.0,0.0,1.0,116.85,766,0.25,0.24338679441782962,0.0,0.360313315926893
DNR-00758,55-64,FL,Individual,7.0,490.23,70.03285714285714,7.0,34.0,834.0,133.33333333333334,0.0,0.0,2.0,95.74,5.0,298.97,1221,0.7142857142857143,0.6098565979234237,1.3333333333333333,0.027846027846027847
DNR-00759,25-34,WA,Individual,4.0,1484.1699999999998,371.04249999999996,4.0,257.0,646.0,129.66666666666666,0.0,0.0,0.0,0.0,2.0,364.8,813,0.5,0.24579394543751729,0.0,0.3161131611316113
DNR-00760,55-64,NY,Individual,5.0,520.27,104.054,5.0,156.0,542.0,96.5,0.0,0.0,0.0,0.0,2.0,411.04,610,0.4,0.790051319507179,0.0,0.25573770491803277
DNR-00761,25-34,MI,Foundation,5.0,86675.90000000001,17335.18,5.0,283.0,610.0,81.75,0.0,0.0,0.0,0.0,1.0,13461.89,1087,0.2,0.15531295319690938,0.0,0.26034958601655933
DNR-00762,45-54,GA,Individual,3.0,345.98,115.32666666666667,3.0,19.0,912.0,446.5,1.0,246.98,1.0,246.98,1.0,246.98,965,0.3333333333333333,0.7138562922712295,2.0,0.019689119170984457
DNR-00763,45-54,NY,Individual,3.0,198.83,66.27666666666667,3.0,33.0,189.0,78.0,0.0,0.0,1.0,11.01,3.0,198.82999999999998,249,1.0,0.9999999999999999,1.0,0.13253012048192772
DNR-00764,65+,OH,Individual,4.0,874.25,218.5625,4.0,14.0,1197.0,394.3333333333333,1.0,99.21,1.0,99.21,3.0,814.01,1290,0.75,0.9310952244781241,1.0,0.010852713178294573
DNR-00765,45-54,OH,Individual,4.0,2607.87,651.9675,4.0,24.0,745.0,240.33333333333334,1.0,2416.61,1.0,2416.61,1.0,2416.61,789,0.25,0.9266604547005795,2.0,0.030418250950570342
DNR-00766,25-34,NC,Individual,5.0,203.64,40.727999999999994,5.0,135.0,526.0,97.75,0.0,0.0,0.0,0.0,3.0,90.48,959,0.6,0.4443134944018857,0.0,0.14077163712200208
DNR-00767,25-34,IL,Individual,4.0,2335.14,583.785,4.0,34.0,198.0,54.666666666666664,0.0,0.0,1.0,33.92,4.0,2335.1400000000003,725,1.0,1.0000000000000002,0.8,0.04689655172413793
DNR-00768,25-34,TX,Individual,3.0,1476.8400000000001,492.28000000000003,3.0,121.0,1028.0,453.5,0.0,0.0,0.0,0.0,2.0,1392.3200000000002,1665,0.6666666666666666,0.9427696974621489,0.0,0.07267267267267268
DNR-00769,45-54,WA,Individual,6.0,1348.53,224.755,6.0,151.0,561.0,82.0,0.0,0.0,0.0,0.0,3.0,902.8900000000001,728,0.5,0.6695364582174665,0.0,0.20741758241758243
DNR-00770,35-44,OH,Individual,6.0,1393.45,232.24166666666667,5.0,52.0,334.0,56.4,0.0,0.0,1.0,80.46,6.0,1393.45,432,1.0,1.0,0.5714285714285714,0.12037037037037036
DNR-00771,25-34,FL,Foundation,11.0,129825.11,11802.282727272728,11.0,16.0,330.0,31.4,3.0,46685.92,3.0,46685.92,11.0,129825.11,332,1.0,1.0,1.0,0.04819277108433735
DNR-00772,25-34,MI,Corporate,6.0,16872.199999999997,2812.033333333333,4.0,66.0,1263.0,239.4,0.0,0.0,1.0,1931.11,3.0,4700.57,1650,0.5,0.278598523014189,1.0,0.04
DNR-00773,45-54,WA,Individual,8.0,1886.29,235.78625,7.0,5.0,551.0,78.0,1.0,73.3,2.0,91.06,3.0,171.60000000000002,580,0.375,0.09097222590375818,2.0,0.008620689655172414
DNR-00774,18-24,TX,Individual,6.0,2194.41,365.73499999999996,6.0,2.0,264.0,52.4,2.0,1715.84,2.0,1715.84,6.0,2194.41,310,1.0,1.0,1.1428571428571428,0.0064516129032258064
DNR-00775,35-44,PA,Individual,8.0,777.69,97.21125,8.0,3.0,386.0,54.714285714285715,1.0,232.86,2.0,263.67,7.0,727.76,390,0.875,0.9357970399516516,1.0,0.007692307692307693
DNR-00776,55-64,IL,Individual,4.0,646.91,161.7275,4.0,273.0,716.0,147.66666666666666,0.0,0.0,0.0,0.0,2.0,115.13,755,0.5,0.17796911471456617,0.0,0.3615894039735099
DNR-00777,45-54,IL,Individual,4.0,1112.76,278.19,4.0,37.0,931.0,298.0,0.0,0.0,2.0,737.17,2.0,737.17,1485,0.5,0.6624698946763004,2.6666666666666665,0.024915824915824916
DNR-00778,55-64,NY,Corporate,9.0,46220.42,5135.602222222222,9.0,1.0,227.0,28.25,1.0,9667.46,4.0,25311.589999999997,9.0,46220.42,325,1.0,1.0,1.6,0.003076923076923077
DNR-00779,25-34,CA,Individual,5.0,693.45,138.69,5.0,37.0,933.0,224.0,0.0,0.0,2.0,441.54,2.0,441.54,1140,0.4,0.636729396495782,2.6666666666666665,0.03245614035087719
DNR-00780,45-54,CA,Individual,6.0,907.29,151.215,6.0,69.0,1206.0,227.4,0.0,0.0,1.0,366.26,3.0,513.4300000000001,1288,0.5,0.5658940360854854,1.0,0.05357142857142857
DNR-00781,35-44,GA,Individual,4.0,1211.02,302.755,4.0,11.0,675.0,221.33333333333334,1.0,855.63,2.0,1148.22,2.0,1148.22,810,0.5,0.9481428878135787,2.6666666666666665,0.013580246913580247
DNR-00782,35-44,IL,Individual,4.0,542.15,135.5375,4.0,3.0,56.0,17.666666666666668,1.0,65.96,4.0,542.15,4.0,542.15,67,1.0,1.0,3.2,0.04477611940298507
DNR-00783,45-54,CO,Individual,5.0,290.7,58.14,5.0,46.0,197.0,37.75,0.0,0.0,1.0,54.12,5.0,290.7,243,1.0,1.0,0.6666666666666666,0.18930041152263374
DNR-00784,35-44,NY,Individual,1.0,96.5,96.5,1.0,282.0,282.0,,0.0,0.0,0.0,0.0,1.0,96.5,1590,1.0,1.0,0.0,0.17735849056603772
DNR-00785,25-34,GA,Corporate,7.0,27175.81,3882.2585714285715,6.0,2.0,49.0,7.833333333333333,1.0,2335.53,7.0,27175.81,7.0,27175.81,68,1.0,1.0,3.5,0.029411764705882353
DNR-00786,25-34,NY,Individual,5.0,297.72,59.544000000000004,5.0,149.0,1063.0,228.5,0.0,0.0,0.0,0.0,2.0,129.26999999999998,1081,0.4,0.4341999193873437,0.0,0.13783533765032377
DNR-00787,45-54,WA,Individual,1.0,494.29,494.29,1.0,627.0,627.0,,0.0,0.0,0.0,0.0,0.0,0.0,694,0.0,0.0,0.0,0.9034582132564841
DNR-00788,25-34,CO,Individual,6.0,649.54,108.25666666666666,6.0,73.0,930.0,171.4,0.0,0.0,1.0,60.54,3.0,148.65,968,0.5,0.22885426609600643,1.0,0.07541322314049587
DNR-00789,18-24,PA,Individual,7.0,548.0699999999999,78.29571428571428,7.0,19.0,843.0,137.33333333333334,1.0,91.38,2.0,114.03,5.0,447.37,1171,0.7142857142857143,0.8162643457952452,1.3333333333333333,0.016225448334756618
DNR-00790,65+,TX,Individual,2.0,50.81,25.405,2.0,262.0,762.0,500.0,0.0,0.0,0.0,0.0,1.0,13.23,1582,0.5,0.2603818146034245,0.0,0.16561314791403287
DNR-00791,65+,OH,Individual,7.0,527.11,75.30142857142857,6.0,7.0,1337.0,221.66666666666666,1.0,95.19,1.0,95.19,1.0,95.19,1369,0.14285714285714285,0.18058849196562388,2.0,0.005113221329437546
DNR-00792,55-64,IL,Corporate,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1685,0.0,0.0,0.0,1.0
DNR-00793,35-44,PA,Individual,4.0,1412.28,353.07,4.0,49.0,571.0,174.0,0.0,0.0,1.0,86.31,2.0,112.95,1156,0.5,0.07997705837369361,1.3333333333333333,0.04238754325259515
DNR-00794,55-64,CO,Individual,3.0,2216.19,738.73,3.0,7.0,1363.0,678.0,1.0,1421.33,1.0,1421.33,1.0,1421.33,1416,0.3333333333333333,0.6413394158443093,2.0,0.0049435028248587575
DNR-00795,35-44,GA,Individual,8.0,482.93,60.36625,8.0,38.0,445.0,58.142857142857146,0.0,0.0,2.0,106.69999999999999,6.0,355.38,551,0.75,0.7358830472325182,1.1428571428571428,0.06896551724137931
DNR-00796,45-54,NC,Individual,8.0,2234.43,279.30375,8.0,23.0,217.0,27.714285714285715,1.0,16.11,4.0,621.4200000000001,8.0,2234.43,244,1.0,1.0,1.7777777777777777,0.0942622950819672
DNR-00797,25-34,OH,Individual,4.0,2030.92,507.73,4.0,61.0,213.0,50.666666666666664,0.0,0.0,3.0,226.18,4.0,2030.92,269,1.0,1.0,2.4,0.22676579925650558
DNR-00798,35-44,CO,Individual,2.0,655.77,327.885,2.0,645.0,1434.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,1778,0.0,0.0,0.0,0.3627671541057368
DNR-00799,35-44,WA,Individual,8.0,3051.1600000000003,381.39500000000004,7.0,10.0,30.0,2.857142857142857,8.0,3051.16,8.0,3051.16,8.0,3051.16,30,1.0,0.9999999999999999,3.5555555555555554,0.3333333333333333
DNR-00800,45-54,CA,Individual,3.0,161.99,53.99666666666667,3.0,147.0,1030.0,441.5,0.0,0.0,0.0,0.0,2.0,106.75999999999999,1056,0.6666666666666666,0.6590530279646891,0.0,0.13920454545454544
DNR-00801,25-34,GA,Individual,4.0,206.11,51.5275,4.0,364.0,883.0,173.0,0.0,0.0,0.0,0.0,1.0,15.76,1406,0.25,0.07646402406481975,0.0,0.25889046941678523
DNR-00802,25-34,IL,Major Donor,4.0,73999.01,18499.7525,4.0,333.0,1638.0,435.0,0.0,0.0,0.0,0.0,1.0,24751.72,1704,0.25,0.33448717759872737,0.0,0.1954225352112676
DNR-00803,25-34,NC,Individual,3.0,302.26,100.75333333333333,3.0,103.0,1288.0,592.5,0.0,0.0,0.0,0.0,1.0,76.55,1636,0.3333333333333333,0.25325878382849204,0.0,0.06295843520782396
DNR-00804,35-44,CO,Individual,2.0,470.13,235.065,2.0,692.0,830.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,981,0.0,0.0,0.0,0.7054026503567788
DNR-00805,35-44,WA,Individual,8.0,741.0600000000001,92.63250000000001,7.0,174.0,1587.0,201.85714285714286,0.0,0.0,0.0,0.0,1.0,87.53,1653,0.125,0.11811459261058482,0.0,0.10526315789473684
DNR-00806,45-54,NY,Individual,4.0,573.85,143.4625,4.0,15.0,50.0,11.666666666666666,2.0,53.49,4.0,573.85,4.0,573.85,147,1.0,1.0,3.2,0.10204081632653061
DNR-00807,25-34,IL,Individual,3.0,135.79000000000002,45.26333333333334,3.0,146.0,500.0,177.0,0.0,0.0,0.0,0.0,2.0,83.08000000000001,936,0.6666666666666666,0.6118270859415273,0.0,0.15598290598290598
DNR-00808,65+,OH,Corporate,5.0,25520.33,5104.066000000001,5.0,209.0,1193.0,246.0,0.0,0.0,0.0,0.0,1.0,5926.85,1292,0.2,0.23224033545020772,0.0,0.16176470588235295
DNR-00809,35-44,GA,Individual,2.0,83.35,41.675,2.0,13.0,129.0,116.0,1.0,46.21,1.0,46.21,2.0,83.35,391,1.0,1.0,1.3333333333333333,0.03324808184143223
DNR-00810,65+,TX,Individual,4.0,486.7,121.675,4.0,47.0,1251.0,401.3333333333333,0.0,0.0,1.0,251.96,2.0,301.67,1270,0.5,0.6198274090815699,1.3333333333333333,0.03700787401574803
DNR-00811,25-34,CA,Individual,10.0,4270.93,427.093,9.0,21.0,210.0,21.0,1.0,1420.94,4.0,1560.2,10.0,4270.929999999999,229,1.0,0.9999999999999998,1.4545454545454546,0.09170305676855896
DNR-00812,35-44,CA,Individual,6.0,669.91,111.65166666666666,6.0,158.0,1369.0,242.2,0.0,0.0,0.0,0.0,1.0,59.72,1490,0.16666666666666666,0.08914630323476289,0.0,0.10604026845637583
DNR-00813,55-64,GA,Individual,5.0,1093.58,218.71599999999998,5.0,10.0,537.0,131.75,1.0,439.02,2.0,698.19,4.0,1067.78,729,0.8,0.9764077616635272,1.6,0.013717421124828532
DNR-00814,55-64,CA,Individual,3.0,350.71999999999997,116.90666666666665,3.0,138.0,1023.0,442.5,0.0,0.0,0.0,0.0,1.0,170.54,1195,0.3333333333333333,0.48625684306569344,0.0,0.11548117154811716
DNR-00815,35-44,CO,Individual,5.0,371.69,74.338,5.0,834.0,1208.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,1504,0.0,0.0,0.0,0.5545212765957447
DNR-00816,25-34,PA,Individual,3.0,210.75,70.25,3.0,17.0,238.0,110.5,1.0,77.0,1.0,77.0,3.0,210.74999999999997,399,1.0,0.9999999999999999,1.0,0.042606516290726815
DNR-00817,25-34,PA,Individual,6.0,442.3,73.71666666666667,6.0,361.0,1223.0,172.4,0.0,0.0,0.0,0.0,1.0,252.68,1523,0.16666666666666666,0.5712864571557766,0.0,0.23703217334208798
DNR-00818,45-54,IL,Individual,6.0,294.7,49.11666666666667,6.0,109.0,951.0,168.4,0.0,0.0,0.0,0.0,1.0,44.21,1015,0.16666666666666666,0.1500169664065151,0.0,0.10738916256157635
DNR-00819,18-24,OH,Major Donor,9.0,267356.61,29706.289999999997,8.0,9.0,133.0,15.5,2.0,36701.98,6.0,160342.02000000002,9.0,267356.61,147,1.0,1.0,2.4,0.061224489795918366
DNR-00820,45-54,FL,Individual,7.0,1787.8,255.4,7.0,3.0,70.0,11.166666666666666,4.0,1556.27,7.0,1787.8,7.0,1787.8,76,1.0,1.0,3.5,0.039473684210526314
DNR-00821,55-64,TX,Individual,5.0,537.74,107.548,4.0,87.0,1214.0,281.75,0.0,0.0,1.0,97.13,2.0,154.16,1633,0.4,0.28668129579350615,1.3333333333333333,0.05327617881200245
DNR-00822,55-64,FL,Individual,6.0,422.36,70.39333333333333,6.0,139.0,1502.0,272.6,0.0,0.0,0.0,0.0,1.0,166.64,1578,0.16666666666666666,0.39454493796761053,0.0,0.08808618504435994
DNR-00823,35-44,WA,Individual,13.0,3702.5899999999997,284.81461538461537,13.0,27.0,1535.0,125.66666666666667,1.0,69.79,2.0,119.53,3.0,514.04,1559,0.23076923076923078,0.13883254694686692,2.0,0.01731879409878127
DNR-00824,25-34,MI,Foundation,4.0,72407.95999999999,18101.989999999998,4.0,196.0,271.0,25.0,0.0,0.0,0.0,0.0,4.0,72407.96,536,1.0,1.0000000000000002,0.0,0.3656716417910448
DNR-00825,18-24,CA,Corporate,3.0,16296.84,5432.28,3.0,156.0,1193.0,518.5,0.0,0.0,0.0,0.0,1.0,6511.61,1296,0.3333333333333333,0.3995627373159459,0.0,0.12037037037037036
DNR-00826,35-44,TX,Corporate,3.0,12733.74,4244.58,3.0,169.0,1052.0,441.5,0.0,0.0,0.0,0.0,2.0,6336.71,1422,0.6666666666666666,0.4976314892561023,0.0,0.11884669479606189
DNR-00827,55-64,PA,Corporate,11.0,55677.6,5061.599999999999,10.0,405.0,1565.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1638,0.0,0.0,0.0,0.24725274725274726
DNR-00828,35-44,TX,Individual,8.0,3016.5,377.0625,8.0,73.0,916.0,120.42857142857143,0.0,0.0,1.0,59.96,3.0,180.28,1576,0.375,0.05976462787999337,1.0,0.04631979695431472
DNR-00829,45-54,GA,Individual,4.0,392.23,98.0575,4.0,171.0,650.0,159.66666666666666,0.0,0.0,0.0,0.0,2.0,93.12,651,0.5,0.23741172271371389,0.0,0.2626728110599078
DNR-00830,35-44,PA,Individual,7.0,2912.74,416.10571428571427,7.0,90.0,1452.0,227.0,0.0,0.0,1.0,67.55,1.0,67.55,1766,0.14285714285714285,0.023191222010890092,2.0,0.05096262740656852
DNR-00831,25-34,GA,Corporate,4.0,17385.97,4346.4925,4.0,31.0,878.0,282.3333333333333,0.0,0.0,2.0,6866.69,2.0,6866.69,1387,0.5,0.39495581782322176,2.6666666666666665,0.022350396539293438
DNR-00832,45-54,FL,Individual,3.0,277.40999999999997,92.46999999999998,3.0,322.0,1347.0,512.5,0.0,0.0,0.0,0.0,1.0,91.37,1522,0.3333333333333333,0.3293680833423453,0.0,0.21156373193166886
DNR-00833,35-44,NC,Individual,9.0,3400.93,377.88111111111107,9.0,138.0,414.0,34.5,0.0,0.0,0.0,0.0,7.0,709.87,501,0.7777777777777778,0.20872820081565926,0.0,0.2754491017964072
DNR-00834,25-34,TX,Individual,8.0,462.09000000000003,57.761250000000004,8.0,36.0,835.0,114.14285714285714,0.0,0.0,2.0,112.80000000000001,2.0,112.80000000000001,845,0.25,0.2441082905927417,2.6666666666666665,0.04260355029585799
DNR-00835,55-64,NC,Individual,6.0,1597.0300000000002,266.1716666666667,6.0,46.0,965.0,183.8,0.0,0.0,2.0,86.30000000000001,3.0,1284.72,968,0.5,0.8044432477786891,2.0,0.047520661157024795
DNR-00836,55-64,NY,Individual,3.0,787.91,262.63666666666666,3.0,131.0,418.0,143.5,0.0,0.0,0.0,0.0,2.0,760.29,1316,0.6666666666666666,0.9649452348618497,0.0,0.09954407294832827
DNR-00837,35-44,NC,Individual,6.0,1589.6799999999998,264.94666666666666,6.0,3.0,1007.0,200.8,1.0,80.45,2.0,199.84,2.0,199.84,1043,0.3333333333333333,0.1257108348850083,2.6666666666666665,0.0028763183125599234
DNR-00838,65+,NC,Individual,4.0,2779.92,694.98,4.0,66.0,215.0,49.666666666666664,0.0,0.0,1.0,83.06,4.0,2779.92,226,1.0,1.0,0.8,0.2920353982300885
DNR-00839,25-34,PA,Individual,3.0,349.76,116.58666666666666,3.0,132.0,1153.0,510.5,0.0,0.0,0.0,0.0,1.0,79.82,1168,0.3333333333333333,0.2282136322049405,0.0,0.11301369863013698
DNR-00840,55-64,IL,Individual,4.0,2012.17,503.0425,4.0,223.0,569.0,115.33333333333333,0.0,0.0,0.0,0.0,3.0,1950.27,604,0.75,0.969237191688575,0.0,0.36920529801324503
DNR-00841,35-44,PA,Individual,6.0,425.67,70.94500000000001,6.0,410.0,1651.0,248.2,0.0,0.0,0.0,0.0,0.0,0.0,1707,0.0,0.0,0.0,0.2401874633860574
DNR-00842,25-34,TX,Individual,8.0,2385.13,298.14125,8.0,76.0,256.0,25.714285714285715,0.0,0.0,2.0,228.95000000000002,8.0,2385.13,256,1.0,1.0,0.8888888888888888,0.296875
DNR-00843,25-34,NC,Individual,6.0,2986.87,497.81166666666667,6.0,21.0,946.0,185.0,1.0,32.15,1.0,32.15,3.0,1053.2800000000002,1621,0.5,0.35263670665278374,1.0,0.012954966070326958
DNR-00844,45-54,FL,Individual,4.0,588.3,147.075,4.0,22.0,132.0,36.666666666666664,1.0,49.15,2.0,476.21999999999997,4.0,588.3,155,1.0,1.0,1.6,0.14193548387096774
DNR-00845,55-64,PA,Individual,1.0,957.81,957.81,1.0,562.0,562.0,,0.0,0.0,0.0,0.0,0.0,0.0,647,0.0,0.0,0.0,0.8686244204018547
DNR-00846,25-34,FL,Major Donor,9.0,271219.39,30135.48777777778,8.0,20.0,106.0,10.75,1.0,49421.96,5.0,147412.46,9.0,271219.39,108,1.0,1.0,2.0,0.18518518518518517
DNR-00847,45-54,PA,Individual,7.0,333.41,47.63,7.0,99.0,545.0,74.33333333333333,0.0,0.0,0.0,0.0,3.0,166.26000000000002,613,0.42857142857142855,0.49866530697939476,0.0,0.16150081566068517
DNR-00848,45-54,MI,Individual,8.0,3804.71,475.58875,7.0,72.0,561.0,69.85714285714286,0.0,0.0,1.0,206.37,5.0,1054.45,615,0.625,0.2771433302406754,0.6666666666666666,0.11707317073170732
DNR-00849,65+,GA,Individual,10.0,3569.44,356.944,10.0,2.0,595.0,65.88888888888889,2.0,810.71,4.0,2471.14,8.0,3030.3999999999996,672,0.8,0.8489847146891388,1.7777777777777777,0.002976190476190476
DNR-00850,35-44,CA,Individual,8.0,1062.47,132.80875,8.0,9.0,612.0,86.14285714285714,1.0,474.88,4.0,763.7600000000001,6.0,990.4200000000001,716,0.75,0.9321863205549333,2.2857142857142856,0.012569832402234637
DNR-00851,25-34,NC,Individual,5.0,2616.72,523.3439999999999,5.0,170.0,1019.0,212.25,0.0,0.0,0.0,0.0,1.0,23.96,1711,0.2,0.00915650126876395,0.0,0.09935710111046171
DNR-00852,65+,FL,Individual,5.0,925.41,185.082,5.0,55.0,587.0,133.0,0.0,0.0,1.0,25.17,3.0,525.0,848,0.6,0.567316108535676,1.0,0.06485849056603774
DNR-00853,45-54,PA,Individual,7.0,1575.14,225.02,7.0,8.0,163.0,25.833333333333332,2.0,109.64000000000001,4.0,1300.7,7.0,1575.14,175,1.0,1.0,2.0,0.045714285714285714
DNR-00854,45-54,TX,Individual,8.0,2090.5,261.3125,7.0,37.0,1681.0,234.85714285714286,0.0,0.0,1.0,26.16,1.0,26.16,1705,0.125,0.012513752690743842,2.0,0.021700879765395895
DNR-00855,35-44,PA,Individual,8.0,1145.3899999999999,143.17374999999998,7.0,9.0,224.0,30.714285714285715,2.0,48.35,3.0,144.65,8.0,1145.3899999999999,241,1.0,1.0,1.3333333333333333,0.03734439834024896
DNR-00856,65+,OH,Individual,8.0,3169.33,396.16625,7.0,340.0,1496.0,165.14285714285714,0.0,0.0,0.0,0.0,1.0,323.03,1678,0.125,0.1019237504456778,0.0,0.2026221692491061
DNR-00857,35-44,TX,Individual,3.0,974.1,324.7,3.0,31.0,608.0,288.5,0.0,0.0,1.0,61.42,1.0,61.42,626,0.3333333333333333,0.06305307463299456,2.0,0.04952076677316294
DNR-00858,35-44,WA,Individual,4.0,253.14,63.285,4.0,627.0,1484.0,285.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1504,0.0,0.0,0.0,0.41688829787234044
DNR-00859,25-34,NC,Individual,5.0,1443.73,288.746,5.0,48.0,755.0,176.75,0.0,0.0,1.0,88.8,1.0,88.8,829,0.2,0.06150734555630208,2.0,0.05790108564535585
DNR-00860,45-54,PA,Corporate,5.0,21458.7,4291.74,5.0,81.0,388.0,76.75,0.0,0.0,1.0,9115.98,4.0,18769.280000000002,406,0.8,0.8746699473873069,0.8,0.19950738916256158
DNR-00861,55-64,OH,Individual,3.0,210.82999999999998,70.27666666666666,3.0,713.0,1341.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,0.0,0.0,0.0,0.5208181154127101
DNR-00862,35-44,TX,Individual,2.0,365.28,182.64,2.0,150.0,1194.0,1044.0,0.0,0.0,0.0,0.0,1.0,59.82,1198,0.5,0.1637647831800263,0.0,0.12520868113522537
DNR-00863,45-54,MI,Individual,2.0,1852.3,926.15,2.0,109.0,192.0,83.0,0.0,0.0,0.0,0.0,2.0,1852.3,334,1.0,1.0,0.0,0.3263473053892216
DNR-00864,55-64,MI,Corporate,8.0,37358.31,4669.78875,8.0,89.0,881.0,113.14285714285714,0.0,0.0,1.0,4274.77,4.0,12280.56,1025,0.5,0.3287236494370329,0.8,0.08682926829268292
DNR-00865,35-44,MI,Individual,5.0,278.02,55.604,5.0,856.0,1469.0,153.25,0.0,0.0,0.0,0.0,0.0,0.0,1760,0.0,0.0,0.0,0.4863636363636364
DNR-00866,25-34,GA,Individual,6.0,1666.1200000000001,277.68666666666667,6.0,381.0,897.0,103.2,0.0,0.0,0.0,0.0,0.0,0.0,1374,0.0,0.0,0.0,0.27729257641921395
DNR-00867,18-24,PA,Individual,2.0,187.13,93.565,2.0,1284.0,1422.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1538,0.0,0.0,0.0,0.834850455136541
DNR-00868,55-64,CA,Individual,6.0,378.25,63.041666666666664,6.0,55.0,1151.0,219.2,0.0,0.0,1.0,58.84,1.0,58.84,1172,0.16666666666666666,0.1555584930601454,2.0,0.04692832764505119
DNR-00869,45-54,PA,Individual,4.0,1387.3899999999999,346.84749999999997,4.0,46.0,132.0,28.666666666666668,0.0,0.0,2.0,805.64,4.0,1387.3899999999999,144,1.0,1.0,1.6,0.3194444444444444
DNR-00870,25-34,CO,Individual,8.0,2306.02,288.2525,8.0,191.0,864.0,96.14285714285714,0.0,0.0,0.0,0.0,3.0,256.26,912,0.375,0.11112652969185002,0.0,0.20942982456140352
DNR-00871,55-64,CO,Individual,1.0,61.72,61.72,1.0,1334.0,1334.0,,0.0,0.0,0.0,0.0,0.0,0.0,1688,0.0,0.0,0.0,0.7902843601895735
DNR-00872,35-44,OH,Individual,7.0,442.37,63.19571428571429,7.0,22.0,1490.0,244.66666666666666,1.0,43.54,1.0,43.54,1.0,43.54,1824,0.14285714285714285,0.09842439586771254,2.0,0.01206140350877193
DNR-00873,35-44,OH,Corporate,1.0,6379.51,6379.51,1.0,752.0,752.0,,0.0,0.0,0.0,0.0,0.0,0.0,1486,0.0,0.0,0.0,0.506056527590848
DNR-00874,25-34,GA,Individual,5.0,329.38,65.876,5.0,322.0,989.0,166.75,0.0,0.0,0.0,0.0,1.0,84.44,1107,0.2,0.2563604347562086,0.0,0.2908762420957543
DNR-00875,45-54,WA,Corporate,5.0,22313.77,4462.754,5.0,2.0,194.0,48.0,1.0,6018.77,1.0,6018.77,5.0,22313.77,211,1.0,1.0,0.6666666666666666,0.009478672985781991
DNR-00876,18-24,NY,Individual,10.0,1140.49,114.049,10.0,5.0,1247.0,138.0,1.0,48.05,3.0,241.33999999999997,6.0,770.72,1365,0.6,0.6757797087216898,1.7142857142857142,0.003663003663003663
DNR-00877,25-34,CA,Individual,10.0,724.51,72.451,9.0,112.0,1102.0,110.0,0.0,0.0,0.0,0.0,3.0,191.92000000000002,1223,0.3,0.26489627472360633,0.0,0.09157808667211774
DNR-00878,55-64,TX,Individual,3.0,135.10000000000002,45.03333333333334,3.0,295.0,1253.0,479.0,0.0,0.0,0.0,0.0,1.0,38.34,1675,0.3333333333333333,0.28378978534418947,0.0,0.1761194029850746
DNR-00879,65+,CA,Individual,4.0,579.42,144.855,4.0,26.0,184.0,52.666666666666664,1.0,56.19,1.0,56.19,4.0,579.42,327,1.0,1.0,0.8,0.07951070336391437
DNR-00880,45-54,GA,Individual,6.0,754.6800000000001,125.78000000000002,6.0,73.0,1042.0,193.8,0.0,0.0,1.0,62.61,1.0,62.61,1134,0.16666666666666666,0.08296231515344252,2.0,0.06437389770723104
DNR-00881,65+,TX,Individual,3.0,1849.76,616.5866666666667,3.0,92.0,325.0,116.5,0.0,0.0,0.0,0.0,3.0,1849.76,384,1.0,1.0,0.0,0.23958333333333334
DNR-00882,25-34,CA,Corporate,6.0,34987.8,5831.3,6.0,216.0,467.0,50.2,0.0,0.0,0.0,0.0,2.0,10016.77,583,0.3333333333333333,0.2862932222088842,0.0,0.3704974271012007
DNR-00883,25-34,CO,Individual,7.0,439.65,62.80714285714286,7.0,164.0,1074.0,151.66666666666666,0.0,0.0,0.0,0.0,3.0,302.32,1148,0.42857142857142855,0.6876378937791425,0.0,0.14285714285714285
DNR-00884,45-54,IL,Individual,6.0,894.14,149.02333333333334,6.0,221.0,690.0,93.8,0.0,0.0,0.0,0.0,4.0,464.0,692,0.6666666666666666,0.5189343950611761,0.0,0.319364161849711
DNR-00885,25-34,NY,Individual,5.0,5095.33,1019.066,5.0,21.0,429.0,102.0,2.0,4210.82,2.0,4210.82,3.0,5000.21,474,0.6,0.9813319255082595,2.0,0.04430379746835443
DNR-00886,55-64,TX,Individual,5.0,4111.3,822.26,5.0,72.0,978.0,226.5,0.0,0.0,1.0,287.47,2.0,1736.93,1022,0.4,0.4224770753776178,1.3333333333333333,0.07045009784735812
