donation_id,donor_id,donation_date,amount,campaign_id
DON-011078,DNR-05565,2025-07-01,42034.65,CMP-0072
DON-011079,DNR-07097,2024-08-20,90.73,CMP-0037
DON-011080,DNR-08535,2023-12-13,394.38,CMP-0046
DON-011081,DNR-02246,2025-09-27,28336.55,CMP-0022
DON-011082,DNR-04937,2024-11-15,67.24,CMP-0025
DON-011083,DNR-02330,2022-09-07,24.87,CMP-0084
DON-011084,DNR-08309,2025-11-05,63.65,CMP-0043
DON-011085,DNR-05391,2024-10-12,3312.8,CMP-0098
DON-011086,DNR-04522,2025-04-25,75.28,CMP-0035
DON-011087,DNR-00861,2022-05-01,101.88,CMP-0061
DON-011088,DNR-09789,2023-03-05,94.14,CMP-0013
DON-011089,DNR-09388,2025-12-13,97.45,CMP-0005
DON-011090,DNR-01769,2025-07-13,440.51,CMP-0088
DON-011091,DNR-02399,2025-11-23,72.2,CMP-0095
DON-011092,DNR-05705,2024-11-23,7519.85,CMP-0036
DON-011093,DNR-01899,2025-06-19,362.47,CMP-0084
DON-011094,DNR-03794,2025-07-03,2125.16,CMP-0087
DON-011095,DNR-07463,2025-03-28,480.71,CMP-0062
DON-011096,DNR-00622,2024-12-31,25.62,CMP-0002
DON-011097,DNR-05385,2024-09-24,24.5,CMP-0077
DON-011098,DNR-09224,2025-09-17,41.39,CMP-0022
DON-011099,DNR-05951,2025-11-08,70.43,CMP-0057
DON-011100,DNR-08747,2025-02-25,91.5,CMP-0076
DON-011101,DNR-04746,2025-09-02,69.92,CMP-0013
DON-011102,DNR-02153,2025-03-30,2214.99,CMP-0003
DON-011103,DNR-09017,2024-07-16,42.56,CMP-0042
DON-011104,DNR-00089,2025-08-30,53.08,CMP-0014
DON-011105,DNR-04952,2023-08-21,66.55,CMP-0070
DON-011106,DNR-04966,2025-09-23,29.22,CMP-0036
DON-011107,DNR-04234,2023-07-31,86.03,CMP-0050
DON-011108,DNR-01588,2025-07-29,7093.08,CMP-0093
DON-011109,DNR-05038,2025-11-29,48.28,CMP-0004
DON-011110,DNR-02023,2024-12-19,85.94,CMP-0024
DON-011111,DNR-07506,2021-08-18,19.23,CMP-0055
DON-011112,DNR-00742,2023-12-16,373.58,CMP-0033
DON-011113,DNR-00152,2024-10-07,31.26,CMP-0089
DON-011114,DNR-05296,2025-07-08,58.93,CMP-0076
DON-011115,DNR-06129,2023-12-04,62.78,CMP-0005
DON-011116,DNR-00932,2025-10-06,81.45,CMP-0009
DON-011117,DNR-06944,2024-09-13,292.28,CMP-0006
DON-011118,DNR-08711,2024-08-10,30.73,CMP-0059
DON-011119,DNR-09071,2025-04-03,21222.59,CMP-0001
DON-011120,DNR-08973,2025-02-09,12.96,CMP-0007
DON-011121,DNR-01392,2025-07-07,50.34,CMP-0037
DON-011122,DNR-00689,2021-09-15,68.56,CMP-0012
DON-011123,DNR-06154,2025-02-25,27.32,CMP-0053
DON-011124,DNR-01500,2025-09-24,33.47,CMP-0029
DON-011125,DNR-07367,2023-07-06,8507.33,CMP-0045
DON-011126,DNR-06877,2025-07-27,61.28,CMP-0065
DON-011127,DNR-02705,2024-07-15,482.56,CMP-0033
DON-011128,DNR-07908,2024-10-25,87.17,CMP-0037
DON-011129,DNR-07096,2022-11-23,1744.09,CMP-0075
DON-011130,DNR-08064,2025-06-28,48.42,CMP-0054
DON-011131,DNR-02152,2022-03-13,69.49,CMP-0004
DON-011132,DNR-06199,2025-12-17,4360.5,CMP-0017
DON-011133,DNR-03782,2023-08-31,31.25,CMP-0044
DON-011134,DNR-02810,2023-11-06,337.34,CMP-0077
DON-011135,DNR-09902,2025-12-19,1533.17,CMP-0054
DON-011136,DNR-02268,2025-11-28,53.21,CMP-0062
DON-011137,DNR-00505,2022-01-21,32.92,CMP-0071
DON-011138,DNR-09591,2025-11-29,73.74,CMP-0032
DON-011139,DNR-01711,2023-01-10,70.75,CMP-0075
DON-011140,DNR-07517,2025-06-07,81.43,CMP-0018
DON-011141,DNR-03939,2022-06-11,41.52,CMP-0045
DON-011142,DNR-03153,2022-05-05,50.37,CMP-0039
DON-011143,DNR-09562,2025-04-08,84.76,CMP-0070
DON-011144,DNR-05067,2025-12-11,19.42,CMP-0078
DON-011145,DNR-04669,2025-10-18,221.54,CMP-0030
DON-011146,DNR-09995,2024-05-18,86.49,CMP-0054
DON-011147,DNR-01901,2025-12-14,79.42,CMP-0041
DON-011148,DNR-04003,2024-11-05,50.52,CMP-0082
DON-011149,DNR-03170,2025-03-19,95.25,CMP-0099
DON-011150,DNR-03304,2024-08-25,95.66,CMP-0038
DON-011151,DNR-05205,2023-06-23,312.98,CMP-0050
DON-011152,DNR-08104,2023-01-25,18.42,CMP-0025
DON-011153,DNR-09685,2025-05-08,482.67,CMP-0090
DON-011154,DNR-00235,2025-12-13,12415.74,CMP-0009
DON-011155,DNR-06240,2024-03-31,79.42,CMP-0022
DON-011156,DNR-09552,2022-12-07,13.03,CMP-0044
DON-011157,DNR-00624,2022-03-19,155.79,CMP-0041
DON-011158,DNR-05964,2025-04-01,2158.99,CMP-0052
DON-011159,DNR-03841,2025-06-09,14894.2,CMP-0100
DON-011160,DNR-05445,2024-01-27,132.82,CMP-0096
DON-011161,DNR-04069,2025-04-22,99.25,CMP-0077
DON-011162,DNR-03710,2025-10-04,76.66,CMP-0090
DON-011163,DNR-05408,2023-08-18,62.45,CMP-0097
DON-011164,DNR-06739,2025-12-15,17.17,CMP-0038
DON-011165,DNR-09614,2025-04-03,15.18,CMP-0053
DON-011166,DNR-01305,2024-04-08,16.93,CMP-0024
DON-011167,DNR-08063,2024-12-20,9173.38,CMP-0063
DON-011168,DNR-01770,2023-05-18,45.03,CMP-0094
DON-011169,DNR-00246,2025-09-27,14.49,CMP-0087
DON-011170,DNR-07125,2025-05-30,18.67,CMP-0015
DON-011171,DNR-02109,2025-12-21,32.92,CMP-0082
DON-011172,DNR-06210,2025-12-04,39.04,CMP-0095
DON-011173,DNR-06223,2023-01-26,4208.14,CMP-0097
DON-011174,DNR-03117,2023-06-06,270.9,CMP-0015
DON-011175,DNR-01279,2025-07-16,28.41,CMP-0077
DON-011176,DNR-03147,2023-04-15,98.2,CMP-0084
DON-011177,DNR-05692,2023-12-19,30.65,CMP-0001
DON-011178,DNR-00106,2025-08-22,254.42,CMP-0039
DON-011179,DNR-08698,2022-01-26,94.97,CMP-0046
DON-011180,DNR-05203,2024-07-13,47.97,CMP-0012
DON-011181,DNR-07159,2025-08-31,66.97,CMP-0035
DON-011182,DNR-09343,2022-06-21,59.83,CMP-0080
DON-011183,DNR-02073,2025-08-30,12.44,CMP-0096
DON-011184,DNR-00206,2024-12-25,29.6,CMP-0055
DON-011185,DNR-03281,2025-05-10,52.42,CMP-0048
DON-011186,DNR-06600,2025-06-26,79.45,CMP-0024
DON-011187,DNR-00518,2025-06-06,9343.67,CMP-0042
DON-011188,DNR-09078,2025-12-14,825.78,CMP-0084
DON-011189,DNR-05206,2021-01-22,221.21,CMP-0054
DON-011190,DNR-05262,2025-12-03,7575.26,CMP-0049
DON-011191,DNR-07372,2021-05-08,47.59,CMP-0019
DON-011192,DNR-09902,2026-01-01,434.49,CMP-0071
DON-011193,DNR-08247,2025-10-11,221.73,CMP-0086
DON-011194,DNR-01181,2025-06-25,1215.18,CMP-0039
DON-011195,DNR-09691,2024-11-07,216.06,CMP-0049
DON-011196,DNR-08625,2025-09-22,45419.56,CMP-0003
DON-011197,DNR-05678,2022-10-19,9513.51,CMP-0057
DON-011198,DNR-03610,2025-08-25,64.45,CMP-0095
DON-011199,DNR-08360,2025-06-18,13.68,CMP-0027
DON-011200,DNR-08257,2025-09-24,34.24,CMP-0091
DON-011201,DNR-09515,2025-11-01,2129.01,CMP-0002
DON-011202,DNR-09813,2025-12-19,38.61,CMP-0094
DON-011203,DNR-04197,2024-01-18,96.91,CMP-0039
DON-011204,DNR-03236,2023-03-21,94.44,CMP-0001
DON-011205,DNR-07721,2025-07-17,300.77,CMP-0037
DON-011206,DNR-05757,2025-02-17,69.67,CMP-0082
DON-011207,DNR-00115,2025-03-08,70.18,CMP-0060
DON-011208,DNR-04751,2025-11-19,14.26,CMP-0095
DON-011209,DNR-06104,2025-07-14,69.38,CMP-0075
DON-011210,DNR-07495,2024-01-24,15.33,CMP-0051
DON-011211,DNR-06705,2025-09-08,83.67,CMP-0078
DON-011212,DNR-04090,2025-10-03,43.89,CMP-0076
DON-011213,DNR-08377,2025-11-20,54.44,CMP-0004
DON-011214,DNR-01212,2025-03-31,13293.97,CMP-0060
DON-011215,DNR-02570,2023-11-19,425.71,CMP-0065
DON-011216,DNR-05436,2025-12-27,90.45,CMP-0007
DON-011217,DNR-06574,2024-05-01,38.74,CMP-0034
DON-011218,DNR-08459,2025-03-08,2456.33,CMP-0005
DON-011219,DNR-04033,2023-11-09,86.73,CMP-0089
DON-011220,DNR-07364,2025-03-13,85.49,CMP-0007
DON-011221,DNR-00125,2023-02-06,6429.39,CMP-0028
DON-011222,DNR-06147,2024-01-24,274.56,CMP-0026
DON-011223,DNR-08167,2023-11-14,26.43,CMP-0065
DON-011224,DNR-08063,2025-05-09,1181.76,CMP-0092
DON-011225,DNR-02244,2025-11-07,80.03,CMP-0035
DON-011226,DNR-04452,2023-01-29,43.11,CMP-0084
DON-011227,DNR-03789,2025-02-20,25.27,CMP-0071
DON-011228,DNR-07097,2025-08-02,60.04,CMP-0064
DON-011229,DNR-07864,2024-11-07,2350.63,CMP-0064
DON-011230,DNR-08710,2024-06-27,43.62,CMP-0035
DON-011231,DNR-04770,2025-02-16,489.61,CMP-0023
DON-011232,DNR-08217,2025-09-06,30.73,CMP-0061
DON-011233,DNR-05059,2024-03-19,14.33,CMP-0055
DON-011234,DNR-06683,2024-07-14,30.39,CMP-0092
DON-011235,DNR-09787,2025-12-16,42.05,CMP-0068
DON-011236,DNR-09259,2025-12-11,14.66,CMP-0011
DON-011237,DNR-08173,2025-09-07,10619.44,CMP-0050
DON-011238,DNR-06449,2025-08-26,73.84,CMP-0016
DON-011239,DNR-05256,2025-06-11,34403.85,CMP-0026
DON-011240,DNR-00305,2025-05-24,246.07,CMP-0018
DON-011241,DNR-05596,2025-04-12,1417.59,CMP-0083
DON-011242,DNR-06275,2025-03-17,119.53,CMP-0005
DON-011243,DNR-00316,2022-01-26,11761.54,CMP-0099
DON-011244,DNR-01556,2024-04-01,78.87,CMP-0097
DON-011245,DNR-05437,2024-12-26,2437.87,CMP-0041
DON-011246,DNR-09191,2025-03-02,62.06,CMP-0048
DON-011247,DNR-02138,2025-06-22,66.62,CMP-0024
DON-011248,DNR-01386,2021-09-27,93.56,CMP-0008
DON-011249,DNR-06561,2025-04-02,83.49,CMP-0080
DON-011250,DNR-07197,2024-09-06,213.95,CMP-0059
DON-011251,DNR-07632,2025-10-05,164.97,CMP-0006
DON-011252,DNR-05721,2023-06-30,60.39,CMP-0023
DON-011253,DNR-07906,2022-11-23,78.02,CMP-0086
DON-011254,DNR-02864,2022-09-14,19.13,CMP-0055
DON-011255,DNR-07854,2025-10-19,12.67,CMP-0051
DON-011256,DNR-06464,2024-06-30,32.27,CMP-0071
DON-011257,DNR-00903,2022-09-08,14357.35,CMP-0076
DON-011258,DNR-02300,2025-09-23,1587.16,CMP-0092
DON-011259,DNR-07709,2025-08-13,6023.49,CMP-0046
DON-011260,DNR-02875,2025-02-02,273.33,CMP-0074
DON-011261,DNR-00004,2025-04-10,67.05,CMP-0040
DON-011262,DNR-05653,2024-11-03,86.42,CMP-0057
DON-011263,DNR-09735,2024-11-23,1974.48,CMP-0095
DON-011264,DNR-07514,2025-09-13,32.18,CMP-0005
DON-011265,DNR-01678,2025-09-03,87.1,CMP-0016
DON-011266,DNR-01600,2021-06-22,180.61,CMP-0045
DON-011267,DNR-05698,2022-08-02,305.66,CMP-0048
DON-011268,DNR-01968,2023-08-19,73.38,CMP-0001
DON-011269,DNR-06068,2023-10-22,72.83,CMP-0027
DON-011270,DNR-05055,2025-07-12,1428.75,CMP-0084
DON-011271,DNR-09964,2025-06-14,41.23,CMP-0097
DON-011272,DNR-06338,2024-12-25,30656.11,CMP-0088
DON-011273,DNR-08481,2022-07-19,59.36,CMP-0060
DON-011274,DNR-06673,2021-10-14,75.79,CMP-0074
DON-011275,DNR-06582,2025-11-29,79.92,CMP-0026
DON-011276,DNR-05014,2025-11-03,21658.78,CMP-0010
DON-011277,DNR-07667,2024-10-14,88.89,CMP-0062
DON-011278,DNR-01386,2021-05-18,357.96,CMP-0008
DON-011279,DNR-03377,2023-10-27,33.25,CMP-0016
DON-011280,DNR-08891,2025-12-26,50.75,CMP-0061
DON-011281,DNR-01277,2025-11-01,27.97,CMP-0068
DON-011282,DNR-06601,2025-12-21,53.79,CMP-0069
DON-011283,DNR-06765,2025-10-08,24.51,CMP-0050
DON-011284,DNR-09774,2024-10-24,66.66,CMP-0069
DON-011285,DNR-05757,2025-12-09,88.15,CMP-0029
DON-011286,DNR-01394,2023-11-23,71.21,CMP-0028
DON-011287,DNR-01303,2025-04-20,151.14,CMP-0069
DON-011288,DNR-01413,2023-04-22,10.07,CMP-0025
DON-011289,DNR-06654,2024-07-25,156.12,CMP-0014
DON-011290,DNR-05341,2026-01-01,44.81,CMP-0078
DON-011291,DNR-04699,2025-10-10,1314.82,CMP-0021
DON-011292,DNR-08944,2025-10-08,60.73,CMP-0010
DON-011293,DNR-03174,2025-06-18,1106.1,CMP-0077
DON-011294,DNR-08467,2021-12-01,348.5,CMP-0013
DON-011295,DNR-01954,2025-10-27,230.54,CMP-0086
DON-011296,DNR-08368,2024-11-14,33.73,CMP-0068
DON-011297,DNR-03451,2024-02-08,95.31,CMP-0092
DON-011298,DNR-06709,2025-05-30,126.15,CMP-0063
DON-011299,DNR-01890,2021-12-22,57.19,CMP-0079
DON-011300,DNR-01677,2025-03-16,341.25,CMP-0076
DON-011301,DNR-08173,2025-07-20,10372.97,CMP-0069
DON-011302,DNR-07892,2025-04-19,54.57,CMP-0023
DON-011303,DNR-04497,2025-07-02,150.03,CMP-0089
DON-011304,DNR-03469,2025-05-10,466.13,CMP-0017
DON-011305,DNR-03322,2025-04-12,7394.46,CMP-0054
DON-011306,DNR-03962,2024-12-17,69.76,CMP-0089
DON-011307,DNR-08379,2025-12-28,1386.31,CMP-0026
DON-011308,DNR-05604,2025-03-05,2063.45,CMP-0082
DON-011309,DNR-00150,2024-04-14,36.23,CMP-0010
DON-011310,DNR-09436,2024-10-17,240.19,CMP-0027
DON-011311,DNR-00734,2025-08-25,2036.06,CMP-0058
DON-011312,DNR-02129,2023-04-05,19.56,CMP-0085
DON-011313,DNR-03214,2025-05-09,83.21,CMP-0083
DON-011314,DNR-07976,2025-08-01,30.75,CMP-0073
DON-011315,DNR-07726,2024-06-23,42.73,CMP-0016
DON-011316,DNR-02134,2025-02-05,33.41,CMP-0082
DON-011317,DNR-09810,2022-12-19,1939.31,CMP-0063
DON-011318,DNR-08386,2025-01-08,14.48,CMP-0010
DON-011319,DNR-02157,2025-08-11,2498.04,CMP-0008
DON-011320,DNR-01510,2025-02-17,1519.47,CMP-0083
DON-011321,DNR-03525,2025-12-09,24.12,CMP-0058
DON-011322,DNR-09944,2023-09-17,6634.42,CMP-0033
DON-011323,DNR-05564,2025-05-23,97.69,CMP-0055
DON-011324,DNR-09887,2023-09-11,1870.26,CMP-0084
DON-011325,DNR-04977,2025-02-16,26647.58,CMP-0026
DON-011326,DNR-08002,2025-12-04,50.4,CMP-0070
DON-011327,DNR-04083,2025-08-11,83.62,CMP-0055
DON-011328,DNR-06900,2025-10-02,66.97,CMP-0089
DON-011329,DNR-07998,2025-04-13,60.79,CMP-0029
DON-011330,DNR-03289,2024-05-13,74.58,CMP-0096
DON-011331,DNR-04294,2025-09-14,69.58,CMP-0090
DON-011332,DNR-08905,2022-11-22,66.89,CMP-0047
DON-011333,DNR-04236,2024-06-14,360.28,CMP-0054
DON-011334,DNR-06515,2025-09-19,56.68,CMP-0061
DON-011335,DNR-01585,2024-03-03,78.33,CMP-0021
DON-011336,DNR-07098,2024-09-27,796.46,CMP-0017
DON-011337,DNR-05101,2025-06-04,62.86,CMP-0061
DON-011338,DNR-02434,2023-05-16,440.71,CMP-0092
DON-011339,DNR-05635,2025-02-04,2751.86,CMP-0090
DON-011340,DNR-05531,2025-08-02,55.87,CMP-0088
DON-011341,DNR-08206,2025-08-08,95.87,CMP-0017
DON-011342,DNR-01050,2024-03-12,15.35,CMP-0028
DON-011343,DNR-08211,2025-05-03,80.69,CMP-0033
DON-011344,DNR-00773,2025-11-30,17.76,CMP-0026
DON-011345,DNR-01767,2023-09-21,40.19,CMP-0054
DON-011346,DNR-09058,2023-09-28,6081.27,CMP-0031
DON-011347,DNR-04165,2025-07-05,47.4,CMP-0044
DON-011348,DNR-09438,2023-04-22,4042.14,CMP-0090
DON-011349,DNR-05717,2023-12-15,95.64,CMP-0100
DON-011350,DNR-07563,2023-08-29,4981.48,CMP-0046
DON-011351,DNR-03472,2025-11-19,2988.2,CMP-0044
DON-011352,DNR-08156,2025-11-23,1362.22,CMP-0016
DON-011353,DNR-04115,2025-09-23,46.31,CMP-0085
DON-011354,DNR-00073,2024-12-07,79.93,CMP-0003
DON-011355,DNR-01329,2025-08-24,12.46,CMP-0007
DON-011356,DNR-03032,2025-12-04,133.11,CMP-0057
DON-011357,DNR-09306,2024-07-24,31.94,CMP-0049
DON-011358,DNR-06431,2024-06-29,24621.54,CMP-0001
DON-011359,DNR-05484,2021-09-28,97.55,CMP-0081
DON-011360,DNR-03212,2024-12-07,419.82,CMP-0014
DON-011361,DNR-02900,2024-02-17,41.31,CMP-0024
DON-011362,DNR-00430,2024-07-28,476.07,CMP-0010
DON-011363,DNR-03548,2024-03-11,1605.64,CMP-0032
DON-011364,DNR-04030,2025-10-30,58.82,CMP-0044
DON-011365,DNR-05223,2025-08-06,47.82,CMP-0079
DON-011366,DNR-06347,2025-10-23,14.9,CMP-0030
DON-011367,DNR-05802,2025-05-09,14.93,CMP-0003
DON-011368,DNR-04589,2025-12-01,904.86,CMP-0019
DON-011369,DNR-04978,2024-05-07,14.93,CMP-0054
DON-011370,DNR-05884,2025-06-13,76.56,CMP-0094
DON-011371,DNR-03481,2023-09-08,14.16,CMP-0015
DON-011372,DNR-09503,2022-03-26,14.22,CMP-0018
DON-011373,DNR-09812,2025-05-01,121.61,CMP-0090
DON-011374,DNR-05704,2023-09-02,50.34,CMP-0005
DON-011375,DNR-01544,2025-06-19,53.54,CMP-0001
DON-011376,DNR-01874,2023-08-11,2353.16,CMP-0055
DON-011377,DNR-07658,2024-07-27,33.94,CMP-0092
DON-011378,DNR-05192,2025-08-11,265.16,CMP-0011
DON-011379,DNR-09577,2022-12-28,154.97,CMP-0039
DON-011380,DNR-07439,2025-12-25,160.4,CMP-0016
DON-011381,DNR-03856,2025-09-01,59.06,CMP-0100
DON-011382,DNR-00412,2024-08-07,71.26,CMP-0076
DON-011383,DNR-02128,2024-06-23,69.83,CMP-0100
DON-011384,DNR-03685,2025-03-15,45.65,CMP-0019
DON-011385,DNR-01373,2021-09-06,186.47,CMP-0060
DON-011386,DNR-09810,2022-11-18,85.52,CMP-0034
DON-011387,DNR-08562,2023-06-11,78.52,CMP-0080
DON-011388,DNR-08402,2023-06-24,234.4,CMP-0066
DON-011389,DNR-07610,2023-09-02,11910.34,CMP-0098
DON-011390,DNR-04389,2025-06-19,85.65,CMP-0003
DON-011391,DNR-04587,2023-10-01,5551.26,CMP-0024
DON-011392,DNR-08646,2025-07-24,306.18,CMP-0031
DON-011393,DNR-05720,2025-12-27,427.81,CMP-0011
DON-011394,DNR-05773,2025-11-18,10.79,CMP-0033
DON-011395,DNR-05933,2024-01-10,60.72,CMP-0023
DON-011396,DNR-03603,2025-05-10,82.16,CMP-0091
DON-011397,DNR-03502,2024-02-16,16.74,CMP-0098
DON-011398,DNR-04155,2023-11-01,88.49,CMP-0010
DON-011399,DNR-08108,2025-10-29,91.38,CMP-0073
DON-011400,DNR-06259,2025-01-03,496.1,CMP-0092
DON-011401,DNR-09682,2025-05-03,71.26,CMP-0014
DON-011402,DNR-00691,2025-09-24,23.75,CMP-0063
DON-011403,DNR-08286,2023-05-05,51.52,CMP-0022
DON-011404,DNR-03561,2025-12-23,118.41,CMP-0056
DON-011405,DNR-08157,2022-10-14,2475.81,CMP-0005
DON-011406,DNR-02512,2024-11-02,7668.33,CMP-0004
DON-011407,DNR-07142,2024-02-20,76.62,CMP-0058
DON-011408,DNR-03829,2024-11-10,2441.87,CMP-0080
DON-011409,DNR-04713,2024-07-20,2823.64,CMP-0020
DON-011410,DNR-08522,2025-12-18,72.16,CMP-0053
DON-011411,DNR-04436,2024-04-07,47.93,CMP-0004
DON-011412,DNR-05532,2024-10-26,67.95,CMP-0100
DON-011413,DNR-02701,2023-12-08,15.75,CMP-0061
DON-011414,DNR-08123,2024-02-08,36.55,CMP-0076
DON-011415,DNR-03889,2023-12-25,81.74,CMP-0051
DON-011416,DNR-09021,2023-03-12,74.92,CMP-0084
DON-011417,DNR-05602,2025-02-24,9327.57,CMP-0041
DON-011418,DNR-09095,2024-03-19,14.24,CMP-0049
DON-011419,DNR-08298,2024-11-05,78.15,CMP-0077
DON-011420,DNR-06382,2025-12-02,9505.91,CMP-0094
DON-011421,DNR-05800,2025-01-16,45.0,CMP-0054
DON-011422,DNR-03438,2025-12-26,4224.57,CMP-0023
DON-011423,DNR-03706,2022-03-21,34.23,CMP-0099
DON-011424,DNR-00743,2025-11-06,1642.2,CMP-0045
DON-011425,DNR-08780,2022-01-01,1047.23,CMP-0048
DON-011426,DNR-06804,2025-03-25,29.62,CMP-0055
DON-011427,DNR-02962,2025-10-29,59.56,CMP-0020
DON-011428,DNR-05558,2025-12-12,53.27,CMP-0071
DON-011429,DNR-01416,2025-11-15,90.22,CMP-0025
DON-011430,DNR-02464,2025-08-20,35.13,CMP-0053
DON-011431,DNR-07481,2025-09-25,14.92,CMP-0020
DON-011432,DNR-03340,2024-11-17,90.99,CMP-0087
DON-011433,DNR-01763,2023-02-27,867.53,CMP-0034
DON-011434,DNR-06637,2023-03-21,403.32,CMP-0096
DON-011435,DNR-01481,2025-11-06,360.29,CMP-0035
DON-011436,DNR-09443,2024-11-21,81.61,CMP-0080
DON-011437,DNR-05858,2025-11-24,192.12,CMP-0050
DON-011438,DNR-00716,2024-02-17,180.84,CMP-0097
DON-011439,DNR-01838,2025-01-28,78.43,CMP-0009
DON-011440,DNR-01746,2025-08-11,219.32,CMP-0048
DON-011441,DNR-00522,2025-05-15,60.54,CMP-0075
DON-011442,DNR-09595,2025-05-26,14307.48,CMP-0085
DON-011443,DNR-04601,2021-12-19,13.35,CMP-0068
DON-011444,DNR-09187,2024-10-09,3448.04,CMP-0086
DON-011445,DNR-09677,2022-10-01,6706.54,CMP-0022
DON-011446,DNR-08128,2025-01-05,409.06,CMP-0081
DON-011447,DNR-09487,2025-02-27,94.69,CMP-0023
DON-011448,DNR-02973,2025-10-05,91.29,CMP-0026
DON-011449,DNR-09586,2024-09-29,304.83,CMP-0097
DON-011450,DNR-05683,2025-12-11,54.69,CMP-0060
DON-011451,DNR-07762,2022-01-02,69.54,CMP-0007
DON-011452,DNR-03444,2024-12-31,58.18,CMP-0100
DON-011453,DNR-09760,2024-09-30,90.67,CMP-0061
DON-011454,DNR-07006,2025-04-21,17362.26,CMP-0091
DON-011455,DNR-09665,2022-05-20,91.55,CMP-0026
DON-011456,DNR-04383,2025-12-13,42.0,CMP-0057
DON-011457,DNR-04121,2024-07-18,14.94,CMP-0081
DON-011458,DNR-05844,2025-06-10,40.59,CMP-0045
DON-011459,DNR-04119,2025-10-10,1329.6,CMP-0028
DON-011460,DNR-02869,2022-12-26,18.83,CMP-0089
DON-011461,DNR-00215,2024-06-19,358.85,CMP-0033
DON-011462,DNR-03111,2025-08-30,52.24,CMP-0053
DON-011463,DNR-01246,2024-02-05,23.01,CMP-0061
DON-011464,DNR-02930,2025-09-07,610.34,CMP-0018
DON-011465,DNR-09378,2024-02-02,40.61,CMP-0037
DON-011466,DNR-07119,2025-02-02,168.83,CMP-0012
DON-011467,DNR-04331,2022-07-24,56.81,CMP-0080
DON-011468,DNR-04183,2022-04-28,245.34,CMP-0064
DON-011469,DNR-02629,2023-04-12,65.24,CMP-0009
DON-011470,DNR-02287,2025-11-03,22067.5,CMP-0076
DON-011471,DNR-04625,2023-08-28,1196.55,CMP-0099
DON-011472,DNR-05932,2025-08-31,29.48,CMP-0018
DON-011473,DNR-04083,2025-09-30,30.94,CMP-0065
DON-011474,DNR-02411,2024-11-08,28408.95,CMP-0020
DON-011475,DNR-05466,2025-10-02,32.74,CMP-0049
DON-011476,DNR-03247,2024-11-06,380.26,CMP-0020
DON-011477,DNR-08641,2025-07-07,96.06,CMP-0083
DON-011478,DNR-02513,2025-10-17,2327.73,CMP-0036
DON-011479,DNR-03253,2024-03-21,398.05,CMP-0073
DON-011480,DNR-01920,2024-09-01,99.21,CMP-0065
DON-011481,DNR-00020,2024-12-16,335.59,CMP-0087
DON-011482,DNR-09666,2025-03-25,66.58,CMP-0081
DON-011483,DNR-02650,2024-11-12,51.9,CMP-0034
DON-011484,DNR-09023,2025-11-09,38.77,CMP-0076
DON-011485,DNR-02421,2022-10-09,99.47,CMP-0074
DON-011486,DNR-03721,2024-11-05,69.82,CMP-0082
DON-011487,DNR-03081,2025-10-29,206.55,CMP-0022
DON-011488,DNR-06423,2025-06-19,248.36,CMP-0061
DON-011489,DNR-06917,2025-12-17,94.32,CMP-0020
DON-011490,DNR-04769,2023-06-07,71.57,CMP-0078
DON-011491,DNR-04353,2025-10-18,494.97,CMP-0021
DON-011492,DNR-09539,2023-11-30,492.25,CMP-0003
DON-011493,DNR-03980,2023-07-24,98.92,CMP-0078
DON-011494,DNR-09961,2024-10-02,2227.4,CMP-0076
DON-011495,DNR-03035,2025-02-12,65.5,CMP-0078
DON-011496,DNR-02705,2024-12-09,428.87,CMP-0065
DON-011497,DNR-02638,2022-05-01,11912.84,CMP-0100
DON-011498,DNR-04680,2024-08-14,67.92,CMP-0051
DON-011499,DNR-07911,2024-07-05,150.03,CMP-0013
DON-011500,DNR-01756,2023-05-27,45.21,CMP-0067
DON-011501,DNR-07639,2024-11-20,469.21,CMP-0004
DON-011502,DNR-00980,2024-01-10,63.94,CMP-0060
DON-011503,DNR-01797,2025-04-10,9003.08,CMP-0089
DON-011504,DNR-00239,2025-12-05,77.34,CMP-0045
DON-011505,DNR-00354,2025-05-22,99.5,CMP-0097
DON-011506,DNR-04401,2024-09-02,383.86,CMP-0087
DON-011507,DNR-02056,2024-04-25,5179.21,CMP-0036
DON-011508,DNR-01329,2024-01-08,28.43,CMP-0079
DON-011509,DNR-07007,2025-03-20,45.61,CMP-0056
DON-011510,DNR-01317,2024-02-13,2029.62,CMP-0015
DON-011511,DNR-01605,2023-08-18,252.16,CMP-0094
DON-011512,DNR-09359,2024-08-10,66.06,CMP-0015
DON-011513,DNR-00485,2025-04-02,67.34,CMP-0077
DON-011514,DNR-08914,2025-10-14,64.79,CMP-0059
DON-011515,DNR-03136,2025-12-22,51.2,CMP-0095
DON-011516,DNR-06713,2025-10-10,27.13,CMP-0092
DON-011517,DNR-04427,2025-08-26,98.54,CMP-0059
DON-011518,DNR-04148,2025-10-31,84.25,CMP-0034
DON-011519,DNR-03113,2024-10-13,2663.9,CMP-0057
DON-011520,DNR-03905,2025-12-31,75.51,CMP-0002
DON-011521,DNR-08022,2023-11-23,919.04,CMP-0089
DON-011522,DNR-05200,2025-10-08,332.11,CMP-0081
DON-011523,DNR-00925,2024-12-05,28.37,CMP-0045
DON-011524,DNR-04253,2024-10-17,2239.81,CMP-0091
